Exercise,Left Wrist Angle,Right Wrist Angle,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Heel Angle,Right Heel Angle,Left Foot Index Angle,Right Foot Index Angle,label
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,70.1716322,70.1716322,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,69.11172942,69.11172942,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,58.50992628,58.50992628,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.13403794,49.13403794,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,46.62842774,46.62842774,45.16261331,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,45.866628,45.866628,42.71956534,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.8942961,39.8942961,35.74497574,34.51787938,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.53615456,39.53615456,32.1945591,37.09058378,0,0,0,0,0,0,0
2,0,0,0,0,0,0,38.68074467,38.68074467,36.56866332,35.16685328,0,0,0,0,0,0,0
2,0,0,0,0,0,0,38.13915347,38.13915347,37.9192655,33.99040538,0,0,0,0,0,0,0
2,0,0,0,0,0,0,27.07711954,27.07711954,36.06924841,37.86113749,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.16587861,39.16587861,43.74041974,39.02528952,0,0,0,0,0,0,0
2,0,0,0,0,0,0,45.56345593,45.56345593,52.52258579,48.29723315,0,0,0,0,0,0,0
2,0,0,0,0,0,0,42.66220877,42.66220877,52.47093337,48.07591597,0,0,0,0,0,0,0
2,0,0,0,0,0,0,57.95911112,57.95911112,69.13752154,70.65042709,0,0,0,0,0,0,0
2,0,0,0,0,0,0,70.43331268,70.43331268,87.65266185,82.85921347,0,0,0,0,0,0,0
2,0,0,0,0,0,0,83.38786033,83.38786033,98.72790641,97.50987724,0,0,0,0,0,0,0
2,0,0,0,0,0,0,87.74550215,87.74550215,101.4365667,100.9277821,0,0,0,0,0,0,0
2,0,0,0,0,0,0,90.23473513,90.23473513,102.9802552,104.3594405,0,0,0,0,0,0,0
2,0,0,0,0,0,0,91.30022841,91.30022841,106.2819489,109.2401744,0,0,0,0,0,0,0
2,0,0,0,0,0,0,90.9411165,90.9411165,105.2062551,107.893075,0,0,0,0,0,0,0
2,0,0,0,0,0,0,83.07234167,83.07234167,101.9883273,107.9135314,0,0,0,0,0,0,0
2,0,0,0,0,0,0,81.44975667,81.44975667,101.5569457,107.6956049,0,0,0,0,0,0,0
2,0,0,0,0,0,0,75.64270124,75.64270124,102.2799187,106.6561593,0,0,0,0,0,0,0
2,0,0,0,0,0,0,74.18004728,74.18004728,104.1589138,106.5120366,0,0,0,0,0,0,0
2,0,0,0,0,0,0,66.78220365,66.78220365,102.3653639,98.45119982,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.14657835,63.14657835,101.6786285,95.35175379,0,0,0,0,0,0,0
2,0,0,0,0,0,0,58.54830358,58.54830358,102.1829772,97.99694455,0,0,0,0,0,0,0
2,0,0,0,0,0,0,57.38294474,57.38294474,104.4426008,101.2081258,0,0,0,0,0,0,0
2,0,0,0,0,0,0,57.05942348,57.05942348,104.9373396,102.8270283,0,0,0,0,0,0,0
2,0,0,0,0,0,0,54.23692282,54.23692282,104.9403631,99.15665045,0,0,0,0,0,0,0
2,0,0,0,0,0,0,53.96432392,53.96432392,105.2461799,97.56985598,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.59764213,49.59764213,107.5530058,102.9502213,0,0,0,0,0,0,0
2,0,0,0,0,0,0,48.98919493,48.98919493,106.7945649,102.9043694,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.0682594,49.0682594,107.0720837,102.9583746,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.29836069,49.29836069,107.1371833,102.5839186,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.01434959,49.01434959,106.8398083,102.3361662,0,0,0,0,0,0,0
2,0,0,0,0,0,0,49.63846743,49.63846743,107.3204131,102.0496044,0,0,0,0,0,0,0
2,0,0,0,0,0,0,50.15688658,50.15688658,107.1717504,101.95936,0,0,0,0,0,0,0
2,0,0,0,0,0,0,50.6970478,50.6970478,107.2913151,102.1333037,0,0,0,0,0,0,0
2,0,0,0,0,0,0,51.3369538,51.3369538,106.5982041,100.1520226,0,0,0,0,0,0,0
2,0,0,0,0,0,0,52.23306772,52.23306772,106.2502193,100.2985978,0,0,0,0,0,0,0
2,0,0,0,0,0,0,53.02364068,53.02364068,106.2770141,97.48723832,0,0,0,0,0,0,0
2,0,0,0,0,0,0,54.80029122,54.80029122,106.3896277,98.1678622,0,0,0,0,0,0,0
2,0,0,0,0,0,0,57.5345564,57.5345564,107.0508156,99.18023423,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.44507333,59.44507333,106.7086912,98.96264513,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.66052338,60.66052338,106.804733,98.87654931,0,0,0,0,0,0,0
2,0,0,0,0,0,0,61.99333748,61.99333748,107.1966779,100.1967164,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.74760656,63.74760656,109.2090655,100.4884455,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.52367223,64.52367223,109.6554694,101.4486098,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.44760037,64.44760037,109.7374888,100.787586,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.29865851,64.29865851,109.1188589,100.3342161,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.14437158,64.14437158,108.6956604,98.42700976,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.34716233,64.34716233,108.9344484,98.83520928,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.3615136,63.3615136,108.4949783,99.15705941,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.71172115,62.71172115,108.0529078,100.395104,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.16919388,62.16919388,107.43794,100.1773737,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.50745079,62.50745079,108.0318761,101.1258326,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.878913,62.878913,108.5647888,101.357726,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.32759486,63.32759486,108.8051862,101.9836891,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.89634086,62.89634086,109.0744341,103.4443981,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.79968474,62.79968474,108.7442969,103.8073035,0,0,0,0,0,0,0
2,0,0,0,0,0,0,61.85419993,61.85419993,107.7819551,102.6605985,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.89686407,60.89686407,107.403481,101.076581,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.64359166,62.64359166,107.7238664,101.0978659,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.36174601,62.36174601,107.0122454,100.558911,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.03037632,60.03037632,102.4180478,99.46832783,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.46423438,59.46423438,102.1205929,93.81906357,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.51924317,59.51924317,103.059991,92.19300341,0,0,0,0,0,0,0
2,0,0,0,0,0,0,54.25905808,54.25905808,102.2769699,97.35669311,0,0,0,0,0,0,0
2,0,0,0,0,0,0,46.7632251,46.7632251,99.25761314,94.12167777,0,0,0,0,0,0,0
2,0,0,0,0,0,0,43.98811934,43.98811934,98.61315924,92.55979589,0,0,0,0,0,0,0
2,0,0,0,0,0,0,42.09440618,42.09440618,98.02989138,94.38507855,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.02626032,39.02626032,98.42059443,91.71779075,0,0,0,0,0,0,0
2,0,0,0,0,0,0,38.42031932,38.42031932,98.23603713,89.96067413,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.73215851,37.73215851,98.055003,86.48069915,0,0,0,0,0,0,0
2,0,0,0,0,0,0,44.14612012,44.14612012,103.3766302,87.6343531,0,0,0,0,0,0,0
2,0,0,0,0,0,0,42.08288411,42.08288411,101.2457142,87.32317568,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40.28916201,40.28916201,99.54714701,85.9068262,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.78908264,39.78908264,99.36955962,85.94965407,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.13822002,37.13822002,95.75936019,84.11737069,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.72835939,34.72835939,92.78092315,82.75502665,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.53716316,33.53716316,91.56065362,81.83996257,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.6744443,33.6744443,86.3406149,76.62811749,0,0,0,0,0,0,0
2,0,0,0,0,0,0,31.91551167,31.91551167,83.56479069,74.98638499,0,0,0,0,0,0,0
2,0,0,0,0,0,0,30.3833842,30.3833842,74.05817215,72.47823279,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.1489491,32.1489491,73.07122502,69.93270861,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.08694647,33.08694647,70.64470373,66.78230345,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.41363202,33.41363202,66.01128425,61.52128685,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.90576857,32.90576857,61.98230223,58.1081361,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.27461378,34.27461378,59.55036626,53.81697935,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.19026855,35.19026855,57.46610131,51.60451175,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.66455945,35.66455945,55.26445766,50.41285743,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.19108483,37.19108483,53.29009038,45.61331327,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.3901217,35.3901217,51.16229271,43.64424679,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.85395305,37.85395305,51.36855292,42.06762333,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.35096112,37.35096112,49.59319182,40.39165743,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.52521702,37.52521702,49.67158187,37.53371002,0,0,0,0,0,0,0
2,0,0,0,0,0,0,38.70919522,38.70919522,50.83070853,37.41309738,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.45715053,39.45715053,51.33455746,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.70396522,39.70396522,50.37331884,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40.39295338,40.39295338,49.91381305,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,41.20019212,41.20019212,49.10977162,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,41.17461109,41.17461109,48.20504257,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40.78823792,40.78823792,47.14308046,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,41.09970279,41.09970279,47.03376099,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40.94658394,40.94658394,46.63164394,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.93404922,39.93404922,46.38812483,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.22999262,39.22999262,45.23082401,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,36.53953155,36.53953155,43.18993916,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.53869866,35.53869866,42.48087769,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.57919035,34.57919035,41.77066056,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.23910551,33.23910551,41.19673372,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.02959162,33.02959162,41.25145214,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.71700866,33.71700866,41.57500327,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.71203272,33.71203272,41.51283954,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.25145014,32.25145014,40.05133127,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.98020187,32.98020187,39.21073681,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.78370128,32.78370128,38.47862145,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,32.95133294,32.95133294,37.03740767,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,33.25991412,33.25991412,36.36734118,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.14403069,34.14403069,36.2872179,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.97014517,34.97014517,36.37604306,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.93152789,34.93152789,35.88790641,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.96674322,35.96674322,35.92121883,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.94417418,35.94417418,35.81983429,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,36.1875193,36.1875193,37.05142632,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.6171704,35.6171704,36.90300161,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.92708184,35.92708184,36.83483144,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.61666698,35.61666698,36.94214064,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.33476985,35.33476985,36.62922768,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.58483922,34.58483922,36.30485265,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,34.57714029,34.57714029,36.25829563,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,35.41255986,35.41255986,35.50745806,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,36.26308145,36.26308145,35.74989618,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,37.12903684,37.12903684,36.55907573,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,39.3698889,39.3698889,38.89085107,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40.20829287,40.20829287,40.39522813,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,36.48407586,36.48407586,51.64003121,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,36.38969458,36.38969458,57.22967309,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,46.00905256,46.00905256,81.24394813,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,50.88515024,50.88515024,87.25992539,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,56.06065987,56.06065987,100.5810156,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,56.58959493,56.58959493,108.3126614,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,52.63696476,52.63696476,111.6465811,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,53.16633085,53.16633085,113.6788939,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,57.12940709,57.12940709,121.9080058,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,56.73087174,56.73087174,125.4105697,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.08551807,59.08551807,138.1065069,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,56.64550426,56.64550426,140.1182058,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,53.82011009,53.82011009,143.8857761,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,58.3538547,58.3538547,157.2620512,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.09044257,59.09044257,162.9815346,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,61.41583577,61.41583577,165.0205558,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.65357457,62.65357457,167.1821921,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.12381303,62.12381303,164.8614249,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.09081326,63.09081326,161.8718419,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.97853358,63.97853358,160.6006154,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.38591383,63.38591383,159.8446895,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.38527347,62.38527347,158.9016609,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.81661033,62.81661033,159.5583882,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.88982492,62.88982492,160.0586733,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.00159861,63.00159861,159.936873,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.3802952,63.3802952,159.6210869,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.84213877,62.84213877,159.2791377,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.4219713,62.4219713,157.5198369,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.60291016,60.60291016,154.17119,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.28567698,60.28567698,152.987794,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,60.35724645,60.35724645,151.7054898,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.26906621,59.26906621,150.2074908,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.22448135,59.22448135,149.5711139,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,59.43929451,59.43929451,149.373749,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62.23209825,62.23209825,148.5953659,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,63.81686599,63.81686599,148.2316438,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,64.33872152,64.33872152,148.4730393,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.22903904,65.22903904,148.5099401,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,66.45768706,66.45768706,148.1636603,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,66.02708038,66.02708038,148.1703381,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.89249626,65.89249626,148.3176167,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.9216472,65.9216472,148.1471667,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.68698872,65.68698872,148.5142726,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.2735931,65.2735931,149.1021034,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.17661833,65.17661833,149.3490928,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.29568647,65.29568647,150.0476832,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,65.50332697,65.50332697,150.7019621,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,66.90725384,66.90725384,151.474138,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,67.86570892,67.86570892,153.3167248,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,69.5590727,69.5590727,153.9638387,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,70.43080848,70.43080848,153.2710592,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,72.94712147,72.94712147,152.8289731,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,78.61976592,78.61976592,153.017389,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,79.61525318,79.61525318,154.2587684,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,81.75213674,81.75213674,153.5741943,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,82.99877542,82.99877542,153.4363059,145.6736158,0,0,0,0,0,0,0
2,0,0,0,0,0,0,82.7233141,82.7233141,153.2050536,143.5266944,0,0,0,0,0,0,0
2,0,0,0,0,0,0,86.1013329,86.1013329,155.6959331,144.0123652,0,0,0,0,0,0,0
2,0,0,0,0,0,0,88.82011533,88.82011533,157.249833,154.157083,0,0,0,0,0,0,0
2,0,0,0,0,0,0,94.00618197,94.00618197,160.5273114,159.0677901,0,0,0,0,0,0,0
2,0,0,0,0,0,0,98.01171871,98.01171871,163.7962833,162.8188892,0,0,0,0,0,0,0
2,0,0,0,0,0,0,101.5050206,101.5050206,163.4569606,159.8312352,0,0,0,0,0,0,0
2,0,0,0,0,0,0,102.9620627,102.9620627,161.0841331,158.2769501,0,0,0,0,0,0,0
2,0,0,0,0,0,0,103.4711343,103.4711343,160.0246717,156.6541211,0,0,0,0,0,0,0
2,0,0,0,0,0,0,128.1456585,128.1456585,146.8645678,147.532806,0,0,0,0,0,0,0
2,0,0,0,0,0,0,127.9624015,127.9624015,147.1291712,147.7652089,0,0,0,0,0,0,0
2,0,0,0,0,0,0,127.7374034,127.7374034,147.3378609,147.7360986,0,0,0,0,0,0,0
2,0,0,0,0,0,0,127.2085141,127.2085141,147.4603463,148.2634067,0,0,0,0,0,0,0
2,0,0,0,0,0,0,127.0199195,127.0199195,147.8318142,148.5184641,0,0,0,0,0,0,0
2,0,0,0,0,0,0,126.6543218,126.6543218,147.084992,147.7505534,0,0,0,0,0,0,0
2,0,0,0,0,0,0,126.1538288,126.1538288,146.8164297,146.3854075,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.7934391,125.7934391,146.4991901,144.5711856,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.5563953,125.5563953,146.081181,144.352531,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.4317359,125.4317359,145.7827582,144.2069326,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.6120363,125.6120363,145.8490263,143.9690999,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.7607945,125.7607945,146.1770831,144.4232985,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.7686164,125.7686164,146.0820222,144.4564309,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.7637586,125.7637586,146.2719123,144.6822111,0,0,0,0,0,0,0
2,0,0,0,0,0,0,125.7646616,125.7646616,146.4497661,144.9772571,0,0,0,0,0,0,0
2,0,0,0,0,0,0,126.2880812,126.2880812,146.728692,145.3608523,0,0,0,0,0,0,0
2,0,0,0,0,0,0,126.7391697,126.7391697,146.9235204,145.5856244,0,0,0,0,0,0,0
2,0,0,0,0,0,0,127.4832655,127.4832655,147.3028968,146.8878215,0,0,0,0,0,0,0
2,0,0,0,0,0,0,129.0563956,129.0563956,148.2820108,150.0916496,0,0,0,0,0,0,0
2,0,0,0,0,0,0,131.0619331,131.0619331,149.851266,151.7051251,0,0,0,0,0,0,0
2,0,0,0,0,0,0,134.8426696,134.8426696,153.8337221,155.1813532,0,0,0,0,0,0,0
2,0,0,0,0,0,0,136.7962888,136.7962888,155.8424939,157.5329128,0,0,0,0,0,0,0
2,0,0,0,0,0,0,137.9902649,137.9902649,156.6311593,158.7544426,0,0,0,0,0,0,0
2,0,0,0,0,0,0,138.2963569,138.2963569,156.2702059,159.3609921,0,0,0,0,0,0,0
2,0,0,0,0,0,0,138.4462999,138.4462999,156.2687496,159.0217489,0,0,0,0,0,0,0
2,0,0,0,0,0,0,139.2168316,139.2168316,156.3740386,158.9616098,0,0,0,0,0,0,0
2,0,0,0,0,0,0,139.7321843,139.7321843,156.9394026,158.8827751,0,0,0,0,0,0,0
2,0,0,0,0,0,0,140.3921591,140.3921591,157.1857178,158.8100333,0,0,0,0,0,0,0
2,0,0,0,0,0,0,140.9055627,140.9055627,157.5646421,158.644611,0,0,0,0,0,0,0
2,0,0,0,0,0,0,141.5186207,141.5186207,158.3287248,158.8061298,0,0,0,0,0,0,0
2,0,0,0,0,0,0,141.9590743,141.9590743,158.9417382,158.7812265,0,0,0,0,0,0,0

